frame_path,action
data/frames\20260610_154016_001333.png,0
data/frames\20260610_154016_001334.png,0
data/frames\20260610_154016_001335.png,1
data/frames\20260610_154016_001336.png,1
data/frames\20260610_154016_001337.png,0
data/frames\20260610_154016_001338.png,0
data/frames\20260610_154016_001339.png,0
data/frames\20260610_154016_001340.png,0
data/frames\20260610_154016_001341.png,0
data/frames\20260610_154016_001342.png,0
data/frames\20260610_154016_001343.png,0
data/frames\20260610_154016_001344.png,1
data/frames\20260610_154016_001345.png,0
data/frames\20260610_154016_001346.png,0
data/frames\20260610_154016_001347.png,0
data/frames\20260610_154016_001348.png,0
data/frames\20260610_154016_001349.png,0
data/frames\20260610_154016_001350.png,0
data/frames\20260610_154016_001351.png,0
data/frames\20260610_154016_001352.png,0
data/frames\20260610_154016_001353.png,0
data/frames\20260610_154016_001354.png,1
data/frames\20260610_154016_001355.png,1
data/frames\20260610_154016_001356.png,0
data/frames\20260610_154016_001357.png,0
data/frames\20260610_154016_001358.png,0
data/frames\20260610_154016_001359.png,0
data/frames\20260610_154016_001360.png,0
data/frames\20260610_154016_001361.png,0
data/frames\20260610_154016_001362.png,0
data/frames\20260610_154016_001363.png,0
data/frames\20260610_154016_001364.png,0
data/frames\20260610_154016_001365.png,1
data/frames\20260610_154016_001366.png,1
data/frames\20260610_154016_001367.png,0
data/frames\20260610_154016_001368.png,0
data/frames\20260610_154016_001369.png,0
data/frames\20260610_154016_001370.png,0
data/frames\20260610_154016_001371.png,0
data/frames\20260610_154016_001372.png,0
data/frames\20260610_154016_001373.png,0
data/frames\20260610_154016_001374.png,0
data/frames\20260610_154016_001375.png,0
data/frames\20260610_154016_001376.png,1
data/frames\20260610_154016_001377.png,0
data/frames\20260610_154016_001378.png,0
data/frames\20260610_154016_001379.png,0
data/frames\20260610_154016_001380.png,0
data/frames\20260610_154016_001381.png,0
data/frames\20260610_154016_001382.png,0
data/frames\20260610_154016_001383.png,1
data/frames\20260610_154016_001384.png,1
data/frames\20260610_154016_001385.png,0
data/frames\20260610_154016_001386.png,0
data/frames\20260610_154016_001387.png,0
data/frames\20260610_154016_001388.png,0
data/frames\20260610_154016_001389.png,0
data/frames\20260610_154016_001390.png,0
data/frames\20260610_154016_001391.png,1
data/frames\20260610_154016_001392.png,1
data/frames\20260610_154016_001393.png,0
data/frames\20260610_154016_001394.png,0
data/frames\20260610_154016_001395.png,0
data/frames\20260610_154016_001396.png,0
data/frames\20260610_154016_001397.png,0
data/frames\20260610_154016_001398.png,0
data/frames\20260610_154016_001399.png,0
data/frames\20260610_154016_001400.png,0
data/frames\20260610_154016_001401.png,0
data/frames\20260610_154016_001402.png,1
data/frames\20260610_154016_001403.png,1
data/frames\20260610_154016_001404.png,0
data/frames\20260610_154016_001405.png,0
data/frames\20260610_154016_001406.png,0
data/frames\20260610_154016_001407.png,0
data/frames\20260610_154016_001408.png,0
data/frames\20260610_154016_001409.png,0
data/frames\20260610_154016_001410.png,0
data/frames\20260610_154016_001411.png,0
data/frames\20260610_154016_001412.png,0
data/frames\20260610_154016_001413.png,1
data/frames\20260610_154016_001414.png,0
data/frames\20260610_154016_001415.png,0
data/frames\20260610_154016_001416.png,0
data/frames\20260610_154016_001417.png,0
data/frames\20260610_154016_001418.png,0
data/frames\20260610_154016_001419.png,0
data/frames\20260610_154016_001420.png,0
data/frames\20260610_154016_001421.png,1
data/frames\20260610_154016_001422.png,1
data/frames\20260610_154016_001423.png,1
data/frames\20260610_154016_001424.png,0
data/frames\20260610_154016_001425.png,0
data/frames\20260610_154016_001426.png,0
data/frames\20260610_154016_001427.png,0
data/frames\20260610_154016_001428.png,0
data/frames\20260610_154016_001429.png,0
data/frames\20260610_154016_001430.png,0
data/frames\20260610_154016_001431.png,1
data/frames\20260610_154016_001432.png,1
data/frames\20260610_154016_001433.png,0
data/frames\20260610_154016_001434.png,0
data/frames\20260610_154016_001435.png,0
data/frames\20260610_154016_001436.png,0
data/frames\20260610_154016_001437.png,0
data/frames\20260610_154016_001438.png,0
data/frames\20260610_154016_001439.png,0
data/frames\20260610_154016_001440.png,0
data/frames\20260610_154016_001441.png,0
data/frames\20260610_154016_001442.png,1
data/frames\20260610_154016_001443.png,1
data/frames\20260610_154016_001444.png,1
data/frames\20260610_154016_001445.png,0
data/frames\20260610_154016_001446.png,0
data/frames\20260610_154016_001447.png,0
data/frames\20260610_154016_001448.png,0
data/frames\20260610_154016_001449.png,0
data/frames\20260610_154016_001450.png,0
data/frames\20260610_154016_001451.png,0
data/frames\20260610_154016_001452.png,0
data/frames\20260610_154016_001453.png,0
data/frames\20260610_154016_001454.png,0
data/frames\20260610_154016_001455.png,0
data/frames\20260610_154016_001456.png,1
data/frames\20260610_154016_001457.png,1
data/frames\20260610_154016_001458.png,0
data/frames\20260610_154016_001459.png,0
data/frames\20260610_154016_001460.png,0
data/frames\20260610_154016_001461.png,0
data/frames\20260610_154016_001462.png,0
data/frames\20260610_154016_001463.png,0
data/frames\20260610_154016_001464.png,0
data/frames\20260610_154016_001465.png,0
data/frames\20260610_154016_001466.png,0
data/frames\20260610_154016_001467.png,1
data/frames\20260610_154016_001468.png,0
data/frames\20260610_154016_001469.png,0
data/frames\20260610_154016_001470.png,0
data/frames\20260610_154016_001471.png,0
data/frames\20260610_154016_001472.png,0
data/frames\20260610_154016_001473.png,0
data/frames\20260610_154016_001474.png,0
data/frames\20260610_154016_001475.png,0
data/frames\20260610_154016_001476.png,0
data/frames\20260610_154016_001477.png,0
data/frames\20260610_154016_001478.png,1
data/frames\20260610_154016_001479.png,0
data/frames\20260610_154016_001480.png,0
data/frames\20260610_154016_001481.png,0
data/frames\20260610_154016_001482.png,0
data/frames\20260610_154016_001483.png,0
data/frames\20260610_154016_001484.png,0
data/frames\20260610_154016_001485.png,0
data/frames\20260610_154016_001486.png,0
data/frames\20260610_154016_001487.png,0
data/frames\20260610_154016_001488.png,1
data/frames\20260610_154016_001489.png,1
data/frames\20260610_154016_001490.png,0
data/frames\20260610_154016_001491.png,0
data/frames\20260610_154016_001492.png,0
data/frames\20260610_154016_001493.png,0
data/frames\20260610_154016_001494.png,0
data/frames\20260610_154016_001495.png,0
data/frames\20260610_154016_001496.png,0
data/frames\20260610_154016_001497.png,0
data/frames\20260610_154016_001498.png,0
data/frames\20260610_154016_001499.png,1
data/frames\20260610_154016_001500.png,1
data/frames\20260610_154016_001501.png,0
data/frames\20260610_154016_001502.png,0
data/frames\20260610_154016_001503.png,0
data/frames\20260610_154016_001504.png,0
data/frames\20260610_154016_001505.png,0
data/frames\20260610_154016_001506.png,0
data/frames\20260610_154016_001507.png,0
data/frames\20260610_154016_001508.png,0
data/frames\20260610_154016_001509.png,0
data/frames\20260610_154016_001510.png,1
data/frames\20260610_154016_001511.png,1
data/frames\20260610_154016_001512.png,0
data/frames\20260610_154016_001513.png,0
data/frames\20260610_154016_001514.png,0
data/frames\20260610_154016_001515.png,0
data/frames\20260610_154016_001516.png,0
data/frames\20260610_154016_001517.png,0
data/frames\20260610_154016_001518.png,0
data/frames\20260610_154016_001519.png,0
data/frames\20260610_154016_001520.png,0
data/frames\20260610_154016_001521.png,1
data/frames\20260610_154016_001522.png,0
data/frames\20260610_154016_001523.png,0
data/frames\20260610_154016_001524.png,0
data/frames\20260610_154016_001525.png,0
data/frames\20260610_154016_001526.png,0
data/frames\20260610_154016_001527.png,0
data/frames\20260610_154016_001528.png,0
data/frames\20260610_154016_001529.png,0
data/frames\20260610_154016_001530.png,0
data/frames\20260610_154016_001531.png,1
data/frames\20260610_154016_001532.png,1
data/frames\20260610_154016_001533.png,1
data/frames\20260610_154016_001534.png,0
data/frames\20260610_154016_001535.png,0
data/frames\20260610_154016_001536.png,0
data/frames\20260610_154016_001537.png,0
data/frames\20260610_154016_001538.png,0
data/frames\20260610_154016_001539.png,0
data/frames\20260610_154016_001540.png,0
data/frames\20260610_154016_001541.png,0
data/frames\20260610_154016_001542.png,0
data/frames\20260610_154016_001543.png,1
data/frames\20260610_154016_001544.png,1
data/frames\20260610_154016_001545.png,0
data/frames\20260610_154016_001546.png,0
data/frames\20260610_154016_001547.png,0
data/frames\20260610_154016_001548.png,0
data/frames\20260610_154016_001549.png,0
data/frames\20260610_154016_001550.png,0
data/frames\20260610_154016_001551.png,0
data/frames\20260610_154016_001552.png,0
data/frames\20260610_154016_001553.png,1
data/frames\20260610_154016_001554.png,1
data/frames\20260610_154016_001555.png,0
data/frames\20260610_154016_001556.png,0
data/frames\20260610_154016_001557.png,0
data/frames\20260610_154016_001558.png,0
data/frames\20260610_154016_001559.png,0
data/frames\20260610_154016_001560.png,0
data/frames\20260610_154016_001561.png,0
data/frames\20260610_154016_001562.png,0
data/frames\20260610_154016_001563.png,0
data/frames\20260610_154016_001564.png,1
data/frames\20260610_154016_001565.png,1
data/frames\20260610_154016_001566.png,0
data/frames\20260610_154016_001567.png,0
data/frames\20260610_154016_001568.png,0
data/frames\20260610_154016_001569.png,0
data/frames\20260610_154016_001570.png,0
data/frames\20260610_154016_001571.png,0
data/frames\20260610_154016_001572.png,0
data/frames\20260610_154016_001573.png,0
data/frames\20260610_154016_001574.png,0
data/frames\20260610_154016_001575.png,1
data/frames\20260610_154016_001576.png,1
data/frames\20260610_154016_001577.png,0
data/frames\20260610_154016_001578.png,0
data/frames\20260610_154016_001579.png,0
data/frames\20260610_154016_001580.png,0
data/frames\20260610_154016_001581.png,0
data/frames\20260610_154016_001582.png,0
data/frames\20260610_154016_001583.png,0
data/frames\20260610_154016_001584.png,0
data/frames\20260610_154016_001585.png,0
data/frames\20260610_154016_001586.png,1
data/frames\20260610_154016_001587.png,1
data/frames\20260610_154016_001588.png,0
data/frames\20260610_154016_001589.png,0
data/frames\20260610_154016_001590.png,0
data/frames\20260610_154016_001591.png,0
data/frames\20260610_154016_001592.png,0
data/frames\20260610_154016_001593.png,0
data/frames\20260610_154016_001594.png,0
data/frames\20260610_154016_001595.png,0
data/frames\20260610_154016_001596.png,0
data/frames\20260610_154016_001597.png,1
data/frames\20260610_154016_001598.png,0
data/frames\20260610_154016_001599.png,0
data/frames\20260610_154016_001600.png,0
data/frames\20260610_154016_001601.png,0
data/frames\20260610_154016_001602.png,0
data/frames\20260610_154016_001603.png,0
data/frames\20260610_154016_001604.png,0
data/frames\20260610_154016_001605.png,1
data/frames\20260610_154016_001606.png,1
data/frames\20260610_154016_001607.png,0
data/frames\20260610_154016_001608.png,0
data/frames\20260610_154016_001609.png,0
data/frames\20260610_154016_001610.png,0
data/frames\20260610_154016_001611.png,0
data/frames\20260610_154016_001612.png,0
data/frames\20260610_154016_001613.png,0
data/frames\20260610_154016_001614.png,0
data/frames\20260610_154016_001615.png,0
data/frames\20260610_154016_001616.png,1
data/frames\20260610_154016_001617.png,1
data/frames\20260610_154016_001618.png,0
data/frames\20260610_154016_001619.png,0
data/frames\20260610_154016_001620.png,0
data/frames\20260610_154016_001621.png,0
data/frames\20260610_154016_001622.png,0
data/frames\20260610_154016_001623.png,0
data/frames\20260610_154016_001624.png,0
data/frames\20260610_154016_001625.png,0
data/frames\20260610_154016_001626.png,0
data/frames\20260610_154016_001627.png,1
data/frames\20260610_154016_001628.png,1
data/frames\20260610_154016_001629.png,0
data/frames\20260610_154016_001630.png,0
data/frames\20260610_154016_001631.png,0
data/frames\20260610_154016_001632.png,0
data/frames\20260610_154016_001633.png,0
data/frames\20260610_154016_001634.png,0
data/frames\20260610_154016_001635.png,0
data/frames\20260610_154016_001636.png,0
data/frames\20260610_154016_001637.png,1
data/frames\20260610_154016_001638.png,1
data/frames\20260610_154016_001639.png,0
data/frames\20260610_154016_001640.png,0
data/frames\20260610_154016_001641.png,0
data/frames\20260610_154016_001642.png,0
data/frames\20260610_154016_001643.png,0
data/frames\20260610_154016_001644.png,0
data/frames\20260610_154016_001645.png,1
data/frames\20260610_154016_001646.png,1
data/frames\20260610_154016_001647.png,0
data/frames\20260610_154016_001648.png,0
data/frames\20260610_154016_001649.png,0
data/frames\20260610_154016_001650.png,0
data/frames\20260610_154016_001651.png,0
data/frames\20260610_154016_001652.png,0
data/frames\20260610_154016_001653.png,0
data/frames\20260610_154016_001654.png,0
data/frames\20260610_154016_001655.png,0
data/frames\20260610_154016_001656.png,0
data/frames\20260610_154016_001657.png,0
data/frames\20260610_154016_001658.png,0
data/frames\20260610_154016_001659.png,0
data/frames\20260610_154016_001660.png,0
data/frames\20260610_154016_001661.png,0
data/frames\20260610_154016_001662.png,0
data/frames\20260610_154016_001663.png,0
data/frames\20260610_154016_001664.png,0
data/frames\20260610_154016_001665.png,0
data/frames\20260610_154016_001666.png,0
data/frames\20260610_154016_001667.png,0
data/frames\20260610_154016_001668.png,0
data/frames\20260610_154016_001669.png,0
data/frames\20260610_154016_001670.png,0
data/frames\20260610_154016_001671.png,0
data/frames\20260610_154016_001672.png,0
data/frames\20260610_154016_001673.png,0
data/frames\20260610_154016_001674.png,0
data/frames\20260610_154016_001675.png,0
data/frames\20260610_154016_001676.png,0
data/frames\20260610_154016_001677.png,0
data/frames\20260610_154016_001678.png,0
data/frames\20260610_154016_001679.png,0
data/frames\20260610_154016_001680.png,0
data/frames\20260610_154016_001681.png,0
data/frames\20260610_154016_001682.png,0
data/frames\20260610_154016_001683.png,0
data/frames\20260610_154016_001684.png,0
data/frames\20260610_154016_001685.png,0
data/frames\20260610_154016_001686.png,0
data/frames\20260610_154016_001687.png,0
data/frames\20260610_154016_001688.png,0
data/frames\20260610_154016_001689.png,0
data/frames\20260610_154016_001690.png,0
data/frames\20260610_154016_001691.png,0
data/frames\20260610_154016_001692.png,0
data/frames\20260610_154016_001693.png,0
data/frames\20260610_154016_001694.png,0
data/frames\20260610_154016_001695.png,0
data/frames\20260610_154016_001696.png,0
data/frames\20260610_154016_001697.png,0
data/frames\20260610_154016_001698.png,0
data/frames\20260610_154016_001699.png,0
data/frames\20260610_154016_001700.png,0
data/frames\20260610_154016_001701.png,0
data/frames\20260610_154016_001702.png,0
data/frames\20260610_154016_001703.png,0
data/frames\20260610_154016_001704.png,0
data/frames\20260610_154016_001705.png,0
data/frames\20260610_154016_001706.png,0
data/frames\20260610_154016_001707.png,0
data/frames\20260610_154016_001708.png,0
data/frames\20260610_154016_001709.png,0
data/frames\20260610_154016_001710.png,0
data/frames\20260610_154016_001711.png,0
data/frames\20260610_154016_001712.png,0
data/frames\20260610_154016_001713.png,0
data/frames\20260610_154016_001714.png,0
data/frames\20260610_154016_001715.png,0
data/frames\20260610_154016_001716.png,0
data/frames\20260610_154016_001717.png,0
data/frames\20260610_154016_001718.png,0
data/frames\20260610_154016_001719.png,0
data/frames\20260610_154016_001720.png,0
data/frames\20260610_154016_001721.png,0
data/frames\20260610_154016_001722.png,0
data/frames\20260610_154016_001723.png,0
data/frames\20260610_154016_001724.png,0
data/frames\20260610_154016_001725.png,0
data/frames\20260610_154016_001726.png,0
data/frames\20260610_154016_001727.png,0
data/frames\20260610_154016_001728.png,0
data/frames\20260610_154016_001729.png,0
data/frames\20260610_154016_001730.png,0
data/frames\20260610_154016_001731.png,0
data/frames\20260610_154016_001732.png,0
data/frames\20260610_154016_001733.png,0
data/frames\20260610_154016_001734.png,0
data/frames\20260610_154016_001735.png,0
data/frames\20260610_154016_001736.png,0
data/frames\20260610_154016_001737.png,0
data/frames\20260610_154016_001738.png,0
data/frames\20260610_154016_001739.png,0
data/frames\20260610_154016_001740.png,0
data/frames\20260610_154016_001741.png,0
data/frames\20260610_154016_001742.png,0
data/frames\20260610_154016_001743.png,0
data/frames\20260610_154016_001744.png,0
data/frames\20260610_154016_001745.png,0
data/frames\20260610_154016_001746.png,0
data/frames\20260610_154016_001747.png,0
data/frames\20260610_154016_001748.png,0
data/frames\20260610_154016_001749.png,0
data/frames\20260610_154016_001750.png,0
data/frames\20260610_154016_001751.png,0
data/frames\20260610_154016_001752.png,0
data/frames\20260610_154016_001753.png,0
data/frames\20260610_154016_001754.png,0
data/frames\20260610_154016_001755.png,0
data/frames\20260610_154016_001756.png,0
data/frames\20260610_154016_001757.png,0
data/frames\20260610_154016_001758.png,0
data/frames\20260610_154016_001759.png,0
data/frames\20260610_154016_001760.png,0
data/frames\20260610_154016_001761.png,0
data/frames\20260610_154016_001762.png,0
data/frames\20260610_154016_001763.png,0
data/frames\20260610_154016_001764.png,0
data/frames\20260610_154016_001765.png,0
data/frames\20260610_154016_001766.png,0
data/frames\20260610_154016_001767.png,0
data/frames\20260610_154016_001768.png,0
data/frames\20260610_154016_001769.png,0
data/frames\20260610_154016_001770.png,0
data/frames\20260610_154016_001771.png,0
data/frames\20260610_154016_001772.png,0
data/frames\20260610_154016_001773.png,0
data/frames\20260610_154016_001774.png,0
data/frames\20260610_154016_001775.png,0
data/frames\20260610_154016_001776.png,0
data/frames\20260610_154016_001777.png,0
data/frames\20260610_154016_001778.png,0
data/frames\20260610_154016_001779.png,0
data/frames\20260610_154016_001780.png,0
data/frames\20260610_154016_001781.png,0
data/frames\20260610_154016_001782.png,0
data/frames\20260610_154016_001783.png,0
data/frames\20260610_154016_001784.png,0
data/frames\20260610_154016_001785.png,0
data/frames\20260610_154016_001786.png,0
data/frames\20260610_154016_001787.png,0
data/frames\20260610_154016_001788.png,0
data/frames\20260610_154016_001789.png,0
data/frames\20260610_154016_001790.png,0
data/frames\20260610_154016_001791.png,0
data/frames\20260610_154016_001792.png,0
data/frames\20260610_154016_001793.png,0
data/frames\20260610_154016_001794.png,0
data/frames\20260610_154016_001795.png,0
data/frames\20260610_154016_001796.png,0
data/frames\20260610_154016_001797.png,0
data/frames\20260610_154016_001798.png,0
data/frames\20260610_154016_001799.png,0
data/frames\20260610_154016_001800.png,0
data/frames\20260610_154016_001801.png,0
data/frames\20260610_154016_001802.png,0
data/frames\20260610_154016_001803.png,0
data/frames\20260610_154016_001804.png,0
data/frames\20260610_154016_001805.png,0
data/frames\20260610_154016_001806.png,0
data/frames\20260610_154016_001807.png,0
data/frames\20260610_154016_001808.png,0
data/frames\20260610_154016_001809.png,0
data/frames\20260610_154016_001810.png,0
data/frames\20260610_154016_001811.png,0
data/frames\20260610_154016_001812.png,0
data/frames\20260610_154016_001813.png,0
data/frames\20260610_154016_001814.png,0
data/frames\20260610_154016_001815.png,0
data/frames\20260610_154016_001816.png,0
data/frames\20260610_154016_001817.png,0
data/frames\20260610_154016_001818.png,0
data/frames\20260610_154016_001819.png,0
data/frames\20260610_154016_001820.png,0
data/frames\20260610_154016_001821.png,0
data/frames\20260610_154016_001822.png,0
data/frames\20260610_154016_001823.png,0
data/frames\20260610_154016_001824.png,0
data/frames\20260610_154016_001825.png,0
data/frames\20260610_154016_001826.png,0
data/frames\20260610_154016_001827.png,0
data/frames\20260610_154016_001828.png,0
data/frames\20260610_154016_001829.png,0
data/frames\20260610_154016_001830.png,0
data/frames\20260610_154016_001831.png,0
data/frames\20260610_154016_001832.png,0
data/frames\20260610_154016_001833.png,0
data/frames\20260610_154016_001834.png,0
data/frames\20260610_154016_001835.png,0
data/frames\20260610_154016_001836.png,0
data/frames\20260610_154016_001837.png,0
data/frames\20260610_154016_001838.png,0
data/frames\20260610_154016_001839.png,0
data/frames\20260610_154016_001840.png,0
data/frames\20260610_154016_001841.png,0
data/frames\20260610_154016_001842.png,0
data/frames\20260610_154016_001843.png,0
data/frames\20260610_154016_001844.png,0
data/frames\20260610_154016_001845.png,0
data/frames\20260610_154016_001846.png,0
data/frames\20260610_154016_001847.png,0
data/frames\20260610_154016_001848.png,0
data/frames\20260610_154016_001849.png,0
data/frames\20260610_154016_001850.png,0
data/frames\20260610_154016_001851.png,0
data/frames\20260610_154016_001852.png,0
data/frames\20260610_154016_001853.png,0
data/frames\20260610_154016_001854.png,0
data/frames\20260610_154016_001855.png,0
data/frames\20260610_154016_001856.png,0
data/frames\20260610_154016_001857.png,0
data/frames\20260610_154016_001858.png,0
data/frames\20260610_154016_001859.png,0
data/frames\20260610_154016_001860.png,0
data/frames\20260610_154016_001861.png,0
data/frames\20260610_154016_001862.png,0
data/frames\20260610_154016_001863.png,0
data/frames\20260610_154016_001864.png,0
data/frames\20260610_154016_001865.png,0
data/frames\20260610_154016_001866.png,0
data/frames\20260610_154016_001867.png,0
data/frames\20260610_154016_001868.png,0
data/frames\20260610_154016_001869.png,0
data/frames\20260610_154016_001870.png,0
data/frames\20260610_154016_001871.png,0
data/frames\20260610_154016_001872.png,0
data/frames\20260610_154016_001873.png,0
data/frames\20260610_154016_001874.png,0
data/frames\20260610_154016_001875.png,0
data/frames\20260610_154016_001876.png,0
data/frames\20260610_154016_001877.png,0
data/frames\20260610_154016_001878.png,0
data/frames\20260610_154016_001879.png,0
data/frames\20260610_154016_001880.png,0
data/frames\20260610_154016_001881.png,0
data/frames\20260610_154016_001882.png,0
data/frames\20260610_154016_001883.png,0
data/frames\20260610_154016_001884.png,0
data/frames\20260610_154016_001885.png,0
data/frames\20260610_154016_001886.png,0
data/frames\20260610_154016_001887.png,0
data/frames\20260610_154016_001888.png,0
data/frames\20260610_154016_001889.png,0
data/frames\20260610_154016_001890.png,0
data/frames\20260610_154016_001891.png,0
data/frames\20260610_154016_001892.png,0
data/frames\20260610_154016_001893.png,0
data/frames\20260610_154016_001894.png,0
data/frames\20260610_154016_001895.png,0
data/frames\20260610_154016_001896.png,0
data/frames\20260610_154016_001897.png,0
data/frames\20260610_154016_001898.png,0
data/frames\20260610_154016_001899.png,0
data/frames\20260610_154016_001900.png,0
data/frames\20260610_154016_001901.png,0
data/frames\20260610_154016_001902.png,0
data/frames\20260610_154016_001903.png,0
data/frames\20260610_154016_001904.png,0
data/frames\20260610_154016_001905.png,0
data/frames\20260610_154016_001906.png,0
data/frames\20260610_154016_001907.png,0
data/frames\20260610_154016_001908.png,0
data/frames\20260610_154016_001909.png,0
data/frames\20260610_154016_001910.png,0
data/frames\20260610_154016_001911.png,0
data/frames\20260610_154016_001912.png,0
data/frames\20260610_154016_001913.png,0
data/frames\20260610_154016_001914.png,0
data/frames\20260610_154016_001915.png,0
data/frames\20260610_154016_001916.png,0
data/frames\20260610_154016_001917.png,0
data/frames\20260610_154016_001918.png,0
data/frames\20260610_154016_001919.png,0
data/frames\20260610_154016_001920.png,0
data/frames\20260610_154016_001921.png,0
data/frames\20260610_154016_001922.png,0
data/frames\20260610_154016_001923.png,0
data/frames\20260610_154016_001924.png,0
data/frames\20260610_154016_001925.png,0
data/frames\20260610_154016_001926.png,0
data/frames\20260610_154016_001927.png,0
data/frames\20260610_154016_001928.png,0
data/frames\20260610_154016_001929.png,0
data/frames\20260610_154016_001930.png,0
data/frames\20260610_154016_001931.png,0
data/frames\20260610_154016_001932.png,0
data/frames\20260610_154016_001933.png,0
data/frames\20260610_154016_001934.png,0
data/frames\20260610_154016_001935.png,0
data/frames\20260610_154016_001936.png,0
data/frames\20260610_154016_001937.png,0
data/frames\20260610_154016_001938.png,0
data/frames\20260610_154016_001939.png,0
data/frames\20260610_154016_001940.png,0
data/frames\20260610_154016_001941.png,0
data/frames\20260610_154016_001942.png,0
data/frames\20260610_154016_001943.png,0
data/frames\20260610_154016_001944.png,0
data/frames\20260610_154016_001945.png,0
data/frames\20260610_154016_001946.png,0
data/frames\20260610_154016_001947.png,0
data/frames\20260610_154016_001948.png,0
data/frames\20260610_154016_001949.png,0
data/frames\20260610_154016_001950.png,0
data/frames\20260610_154016_001951.png,0
data/frames\20260610_154016_001952.png,0
data/frames\20260610_154016_001953.png,0
data/frames\20260610_154016_001954.png,0
data/frames\20260610_154016_001955.png,0
data/frames\20260610_154016_001956.png,0
data/frames\20260610_154016_001957.png,0
data/frames\20260610_154016_001958.png,0
data/frames\20260610_154016_001959.png,0
data/frames\20260610_154016_001960.png,0
data/frames\20260610_154016_001961.png,0
data/frames\20260610_154016_001962.png,0
data/frames\20260610_154016_001963.png,0
data/frames\20260610_154016_001964.png,0
data/frames\20260610_154016_001965.png,0
data/frames\20260610_154016_001966.png,0
data/frames\20260610_154016_001967.png,0
data/frames\20260610_154016_001968.png,0
data/frames\20260610_154016_001969.png,0
data/frames\20260610_154016_001970.png,0
data/frames\20260610_154016_001971.png,0
data/frames\20260610_154016_001972.png,0
data/frames\20260610_154016_001973.png,0
data/frames\20260610_154016_001974.png,0
data/frames\20260610_154016_001975.png,0
data/frames\20260610_154016_001976.png,0
data/frames\20260610_154016_001977.png,0
data/frames\20260610_154016_001978.png,1
data/frames\20260610_154016_001979.png,1
data/frames\20260610_154016_001980.png,0
data/frames\20260610_154016_001981.png,0
data/frames\20260610_154016_001982.png,0
data/frames\20260610_154016_001983.png,0
data/frames\20260610_154016_001984.png,0
data/frames\20260610_154016_001985.png,0
data/frames\20260610_154016_001986.png,0
data/frames\20260610_154016_001987.png,0
data/frames\20260610_154016_001988.png,0
data/frames\20260610_154016_001989.png,0
data/frames\20260610_154016_001990.png,0
data/frames\20260610_154016_001991.png,0
data/frames\20260610_154016_001992.png,0
data/frames\20260610_154016_001993.png,0
data/frames\20260610_154016_001994.png,0
data/frames\20260610_154016_001995.png,0
data/frames\20260610_154016_001996.png,0
data/frames\20260610_154016_001997.png,0
data/frames\20260610_154016_001998.png,0
data/frames\20260610_154016_001999.png,0
data/frames\20260610_154016_002000.png,0
data/frames\20260610_154016_002001.png,0
data/frames\20260610_154016_002002.png,0
data/frames\20260610_154016_002003.png,0
data/frames\20260610_154016_002004.png,0
data/frames\20260610_154016_002005.png,0
data/frames\20260610_154016_002006.png,0
data/frames\20260610_154016_002007.png,0
data/frames\20260610_154016_002008.png,0
data/frames\20260610_154016_002009.png,0
data/frames\20260610_154016_002010.png,0
data/frames\20260610_154016_002011.png,0
data/frames\20260610_154016_002012.png,0
data/frames\20260610_154016_002013.png,0
data/frames\20260610_154016_002014.png,0
data/frames\20260610_154016_002015.png,0
data/frames\20260610_154016_002016.png,0
data/frames\20260610_154016_002017.png,0
data/frames\20260610_154016_002018.png,0
data/frames\20260610_154016_002019.png,0
data/frames\20260610_154016_002020.png,0
data/frames\20260610_154016_002021.png,0
data/frames\20260610_154016_002022.png,0
data/frames\20260610_154016_002023.png,0
data/frames\20260610_154016_002024.png,0
data/frames\20260610_154016_002025.png,0
data/frames\20260610_154016_002026.png,0
data/frames\20260610_154016_002027.png,0
data/frames\20260610_154016_002028.png,0
data/frames\20260610_154016_002029.png,0
data/frames\20260610_154016_002030.png,0
data/frames\20260610_154016_002031.png,0
data/frames\20260610_154016_002032.png,1
data/frames\20260610_154016_002033.png,1
data/frames\20260610_154016_002034.png,0
data/frames\20260610_154016_002035.png,0
data/frames\20260610_154016_002036.png,0
data/frames\20260610_154016_002037.png,0
data/frames\20260610_154016_002038.png,0
data/frames\20260610_154016_002039.png,0
data/frames\20260610_154016_002040.png,0
data/frames\20260610_154016_002041.png,0
data/frames\20260610_154016_002042.png,0
data/frames\20260610_154016_002043.png,0
data/frames\20260610_154016_002044.png,0
data/frames\20260610_154016_002045.png,0
data/frames\20260610_154016_002046.png,0
data/frames\20260610_154016_002047.png,0
data/frames\20260610_154016_002048.png,0
data/frames\20260610_154016_002049.png,0
data/frames\20260610_154016_002050.png,0
data/frames\20260610_154016_002051.png,0
data/frames\20260610_154016_002052.png,0
data/frames\20260610_154016_002053.png,0
data/frames\20260610_154016_002054.png,0
data/frames\20260610_154016_002055.png,0
data/frames\20260610_154016_002056.png,0
data/frames\20260610_154016_002057.png,0
data/frames\20260610_154016_002058.png,0
data/frames\20260610_154016_002059.png,0
data/frames\20260610_154016_002060.png,0
data/frames\20260610_154016_002061.png,0
data/frames\20260610_154016_002062.png,0
data/frames\20260610_154016_002063.png,0
data/frames\20260610_154016_002064.png,0
data/frames\20260610_154016_002065.png,0
data/frames\20260610_154016_002066.png,0
data/frames\20260610_154016_002067.png,0
data/frames\20260610_154016_002068.png,0
